var_error,es_error,kurtosis,mean,w2,mean_error,var_of_returns_error,acf_returns_lag1,acf_returns_lag5,acf_returns_lag20,acf_abs_lag1,acf_abs_lag5,acf_abs_lag20,acf_sq_lag1,acf_sq_lag5,acf_sq_lag20,generation,seed,condition,alpha
0.015253091,0.022137263,0.583178318,-0.004470318,0.008315023,0.004697915,0.00012417,0.041247734,-0.007446299,-0.008027609,0.031906609,-0.008386393,-0.00827801,0.034803182,-0.008922071,-0.009607136,12,0,accumulation,0.9
0.021443414,0.027822842,0.502063735,0.005103684,0.007556392,0.004876087,0.000100603,0.009223724,-0.00543844,-0.010687429,0.021494304,-0.004475016,-0.011077118,0.020027625,-0.006100232,-0.010898039,13,0,accumulation,0.9
0.021863932,0.029327076,2.454704972,-0.001256895,0.008164557,0.001484492,0.000141981,0.00592009,-0.009508451,-0.012512552,0.023261934,-0.008077011,-0.008440537,0.023740765,-0.00859126,-0.007902118,14,0,accumulation,0.9
0.013761591,0.019103374,1.820164343,0.001307569,0.004399942,0.001079972,5.78E-05,0.061228226,0.034164109,-0.006629652,0.109479616,0.067117117,-0.005098063,0.144821384,0.110150088,-0.003126281,0,0,accumulation,0.75
0.017720161,0.02300124,2.174057266,-0.000179217,0.006251401,0.000406814,0.000118921,0.160120145,-0.11610154,-0.00867365,0.178010161,0.112477551,-0.011108348,0.255978595,0.179255264,-0.009735378,1,0,accumulation,0.75
0.007691716,0.009622488,2.956665526,-0.003286179,0.006558565,0.003513775,9.95E-05,0.143039381,0.103626481,-0.011795674,0.141794163,0.084740027,-0.013232619,0.151440467,0.078453048,-0.012129982,2,0,accumulation,0.75
0.018367359,0.023974223,0.919627212,0.005433357,0.006919667,0.00520576,6.71E-05,0.050650868,0.00604347,-0.012676228,0.096598157,0.041568786,-0.009327193,0.157585134,0.071342108,-0.009321956,3,0,accumulation,0.75
0.014134651,0.017743829,2.646421948,0.003824701,0.006307945,0.003597104,9.79E-05,0.044443905,0.019575626,-0.011593721,0.096676306,0.030759118,-0.010238601,0.130972211,0.053260158,-0.007935376,4,0,accumulation,0.75
0.023889215,0.030795307,3.324171954,0.006283853,0.008053439,0.006056256,9.24E-05,0.103094137,0.064731417,-0.005998398,0.11854145,0.063946958,-0.010157536,0.137307901,0.058106138,-0.011250588,5,0,accumulation,0.75
0.015439559,0.020626425,1.66087879,-0.001089357,0.005879451,0.001316953,0.000107742,0.113526499,-0.078929157,-0.013949901,0.141075576,0.079624174,-0.007310093,0.196312427,0.118873779,-0.004872521,6,0,accumulation,0.75
0.011459287,0.015251387,1.679803588,0.002264068,0.005492517,0.002036471,8.87E-05,0.103437367,0.069293133,-0.011066439,0.094504955,0.041515865,-0.010997625,0.131118554,0.065884654,-0.009322538,7,0,accumulation,0.75
0.017950993,0.024727963,1.999037138,0.000476633,0.005437336,0.000249036,9.55E-05,0.091130005,0.06367849,-0.007624601,0.083886396,0.020562156,-0.011424421,0.101927217,0.019696093,-0.011014059,8,0,accumulation,0.75
0.007473128,0.010780163,1.467601533,-0.004058514,0.006623662,0.004286111,8.54E-05,0.089982645,-0.012703725,-0.012368286,0.101346493,-0.011764259,-0.012142743,0.11947627,-0.013436562,-0.012316659,9,0,accumulation,0.75
0.007414796,0.008571949,1.752252616,0.002460423,0.004502018,0.002232826,3.95E-05,0.054766825,-0.004389797,-0.008443897,0.064034059,-0.008685598,-0.011603465,0.073986836,-0.010296598,-0.012800383,10,0,accumulation,0.75
0.022527542,0.029547644,2.853180352,0.002127877,0.006776793,0.00190028,0.000120652,0.049249076,-0.033251284,-0.009910326,0.100077601,-0.002796083,-0.010932862,0.183824394,0.002023003,-0.009973996,11,0,accumulation,0.75
0.01276205,0.018683521,1.322042373,-0.002550806,0.005943063,0.002778403,9.16E-05,0.114508819,0.001871909,-0.011149319,0.065610053,-0.012520536,-0.010853207,0.072122303,-0.012174254,-0.011870537,12,0,accumulation,0.75
0.01188342,0.016107373,1.029634624,0.000202918,0.005008645,2.47E-05,8.43E-05,0.012402456,-0.018832925,-0.00818371,0.054682222,0.001724317,-0.012826247,0.080977176,0.004063279,-0.011046699,13,0,accumulation,0.75
0.019028629,0.025841133,2.605598572,-0.001832345,0.007195771,0.002059942,0.000127699,0.085393263,-0.042934932,-0.005173897,0.086720864,0.028764875,-0.01030494,0.134070743,0.048877513,-0.008552975,14,0,accumulation,0.75
0.013761591,0.019103374,1.820164343,0.001307569,0.004399942,0.001079972,5.78E-05,0.061228226,0.034164109,-0.006629652,0.109479616,0.067117117,-0.005098063,0.144821384,0.110150088,-0.003126281,0,0,accumulation,0.5
0.017165247,0.022597706,2.403020648,-0.000794387,0.006221601,0.001021984,0.000117231,0.16161628,-0.118799729,-0.008282996,0.181255262,0.114198644,-0.010272522,0.267221317,0.184197185,-0.009140701,1,0,accumulation,0.5
0.004926221,0.006690051,2.913613785,-0.00500223,0.007469873,0.005229827,9.40E-05,0.141392143,0.113860821,-0.003764069,0.155316705,0.107879191,-0.007711766,0.162966251,0.097996555,-0.007581001,2,0,accumulation,0.5
0.010966872,0.016552634,1.40450101,-0.000855105,0.004256359,0.001082702,4.65E-05,0.097875755,0.049540591,-0.010997856,0.10875965,0.055774217,-0.00475074,0.15415316,0.089339832,-0.00301231,3,0,accumulation,0.5
0.005805186,0.009699214,2.412769001,-0.004606495,0.006956855,0.004834092,9.33E-05,0.02070349,0.009363956,-0.010938172,0.131283807,0.072244408,-0.006901731,0.166053899,0.117859741,-0.005449967,4,0,accumulation,0.5
0.022547781,0.029254038,3.217167316,0.006901339,0.008170457,0.006673742,7.26E-05,0.091782245,0.090828926,-0.005441217,0.111500163,0.097640153,-0.009638071,0.126502614,0.100440474,-0.010852731,5,0,accumulation,0.5
0.011508353,0.016812853,2.135116248,-0.003394948,0.006350198,0.003622545,9.81E-05,0.141828612,-0.112027765,-0.011896367,0.146000961,0.103522586,-0.006389683,0.194320538,0.162923812,-0.003913718,6,0,accumulation,0.5
0.008440821,0.012155525,1.606188195,0.001240952,0.004800237,0.001013355,7.59E-05,0.101366255,0.06907536,-0.004664954,0.124004613,0.07888022,-0.013329261,0.157358188,0.124875774,-0.010975444,7,0,accumulation,0.5
0.017228093,0.02387404,1.972633706,0.001503626,0.004997769,0.001276029,7.58E-05,0.109877557,0.089175675,-0.005569819,0.097515048,0.049596085,-0.012071667,0.115999366,0.052589681,-0.011187897,8,0,accumulation,0.5
0.009165553,0.012356478,2.041002001,0.002855754,0.005204361,0.002628157,7.32E-05,0.077203803,0.052270508,-0.00357455,0.088478114,0.036957734,-0.010810565,0.12670847,0.060869031,-0.01141557,9,0,accumulation,0.5
0.006873414,0.00864096,1.462158868,0.001648867,0.004067645,0.00142127,8.04E-06,-0.079990624,0.04508666,-0.010685588,0.076874193,0.007219922,-0.01111309,0.086459281,0.003975389,-0.011735355,10,0,accumulation,0.5
0.016894716,0.022949034,1.77486531,0.000243459,0.005649309,1.59E-05,0.000104648,0.169655711,-0.065045774,-0.014902176,0.11780437,0.057255555,-0.012755273,0.17834841,0.101350746,-0.010978569,11,0,accumulation,0.5
0.008637067,0.012335941,1.479116582,-0.000806504,0.005135114,0.001034101,8.65E-05,0.102604567,0.060923074,0.000899521,0.109745688,0.064916734,-0.01117978,0.163557962,0.108054356,-0.009442398,12,0,accumulation,0.5
0.000165736,0.002473898,1.652552298,-0.001431939,0.004206772,0.001659536,3.28E-05,0.065719823,0.043405379,-0.000935237,0.11566252,0.065360661,-0.009410224,0.149962239,0.104499159,-0.006828476,13,0,accumulation,0.5
0.01516842,0.021590447,2.028976113,-0.002157765,0.005838149,0.002385362,9.52E-05,0.101348987,0.054774537,-0.009386932,0.099560762,0.050472373,-0.009608047,0.147847714,0.079340049,-0.008095876,14,0,accumulation,0.5
0.005358503,0.007345311,2.00409948,-0.002806215,0.005614554,0.003046816,7.58E-05,0.078093028,0.091236406,-0.003696192,0.10961969,0.075340719,-0.013279609,0.111738141,0.075442073,-0.011933099,0,1,accumulation,0.9
0.024520247,0.031514502,2.14797899,0.005599419,0.007994517,0.005358817,0.000109631,0.051831752,0.046270544,-0.010667247,0.096738527,0.070265173,-0.013116827,0.150236769,0.125856141,-0.01277862,1,1,accumulation,0.9
0.01371349,0.018045559,2.069345308,-0.001009282,0.006332238,0.001249883,0.000118533,0.156773421,-0.115745525,-0.009065205,0.146498138,0.099792389,-0.004369369,0.207304039,0.169931669,-0.000795202,2,1,accumulation,0.9
0.001980326,0.002906501,0.558315983,-0.005189193,0.006904329,0.005429794,1.06E-05,0.055044092,0.053196417,0.003321905,0.10281968,0.057392232,-0.008907316,0.142351435,0.091068189,-0.008162496,3,1,accumulation,0.9
0.004654502,0.005517799,2.795172817,-0.001222596,0.004957986,0.001463197,8.08E-05,0.120982513,0.073791546,-0.003075125,0.149479406,0.091865227,-0.00974398,0.215972235,0.155083208,-0.006978705,4,1,accumulation,0.9
0.011546365,0.015601303,2.099377686,0.001880931,0.005241409,0.001640329,9.34E-05,0.12259644,-0.101497046,-0.012007301,0.141103642,0.086988747,-0.015957963,0.190473086,0.14632174,-0.013506615,5,1,accumulation,0.9
0.00836558,0.012982025,1.570486306,-0.000737337,0.005204944,0.000977939,9.06E-05,0.090830785,0.053410199,-0.01312312,0.131679126,0.078414335,-0.010439661,0.164978763,0.129445239,-0.00835511,6,1,accumulation,0.9
0.014349583,0.019778149,0.918828046,0.000303956,0.005163126,6.34E-05,9.06E-05,0.113981525,-0.087379813,-0.010846509,0.114310181,0.063971083,-0.010041415,0.154041426,0.094143362,-0.01003717,7,1,accumulation,0.9
0.016689202,0.02332602,1.811125,0.00092646,0.005062624,0.000685859,8.40E-05,0.094391005,0.048503143,-0.014982052,0.088329074,0.026024359,-0.011225581,0.100677405,0.029183214,-0.012536731,8,1,accumulation,0.9
0.019493535,0.025740968,1.43652574,0.000532836,0.006383255,0.000292234,0.000119426,0.029385813,-0.001042731,-0.00660102,0.103945189,0.02410699,-0.009994036,0.129834735,0.037813194,-0.008944122,9,1,accumulation,0.9
0.019064792,0.023511227,1.522404625,0.00296104,0.006853237,0.002720438,0.00011671,0.033155867,0.012381771,-0.009644958,0.04106281,-0.006504935,-0.011514303,0.046880888,-0.006461576,-0.012159475,10,1,accumulation,0.9
0.022965473,0.030992822,1.400861599,-0.00190491,0.008739774,0.002145511,0.00014948,0.051248199,-0.006788518,-0.010476367,0.03727928,-0.006672694,-0.015054861,0.042553159,-0.007832275,-0.014798155,11,1,accumulation,0.9
0.02040411,0.027603492,0.605336268,-0.001837691,0.008098947,0.002078292,0.000140505,-0.017530475,-0.007581582,-0.007910501,0.014778918,-0.005914186,-0.013890594,0.016773811,-0.006255637,-0.012814149,12,1,accumulation,0.9
0.008543875,0.013822529,0.804250636,-0.001459509,0.004847724,0.00170011,5.11E-05,-0.016681615,-0.009500011,-0.009299537,0.013637196,-0.005792077,-0.009484633,0.013539073,-0.008017809,-0.010768823,13,1,accumulation,0.9
0.0222412,0.02945962,0.522825315,0.000209981,0.007729264,3.06E-05,0.00013895,-0.013219508,-0.008275735,-0.012708436,0.021860651,-0.005745511,-0.012380814,0.022612554,-0.007703466,-0.011642136,14,1,accumulation,0.9
0.005358503,0.007345311,2.00409948,-0.002806215,0.005614554,0.003046816,7.58E-05,0.078093028,0.091236406,-0.003696192,0.10961969,0.075340719,-0.013279609,0.111738141,0.075442073,-0.011933099,0,1,accumulation,0.75
0.018266503,0.025310926,2.899427175,-0.000458136,0.005690938,0.000698738,0.000103448,0.102281113,0.081784861,-0.003703298,0.114018594,0.075361023,-0.013106508,0.168729881,0.129643795,-0.01076842,1,1,accumulation,0.75
0.013901477,0.018103931,2.042631885,-0.000106394,0.006140838,0.000346995,0.000116564,0.147452708,-0.107684273,-0.007842232,0.145274344,0.097136039,-0.00486375,0.205429384,0.16338682,-0.001319927,2,1,accumulation,0.75
0.003951371,0.000444825,0.536424143,-0.008088747,0.009371687,0.008329348,1.30E-05,0.033425285,0.036051576,-0.001700909,0.071384879,0.04551814,-0.009150209,0.10985874,0.07224497,-0.008206021,3,1,accumulation,0.75
0.0043029,0.005667563,2.889274895,-0.00165601,0.005213111,0.001896611,8.45E-05,0.130974797,0.087271311,0.001310098,0.152804517,0.104353677,-0.009810503,0.207963889,0.174369347,-0.006870827,4,1,accumulation,0.75
0.012038773,0.015195407,2.323029305,0.002894635,0.005519827,0.002654033,9.07E-05,0.120530142,-0.109419597,-0.011615127,0.131700938,0.085266792,-0.015460138,0.173486058,0.144243974,-0.012840805,5,1,accumulation,0.75
0.006740489,0.011561736,1.353675072,-0.003798774,0.00666722,0.004039376,9.46E-05,0.071528922,0.038225826,-0.01239261,0.123154413,0.075009365,-0.012427732,0.154449419,0.130185517,-0.012121077,6,1,accumulation,0.75
0.012176461,0.017918303,1.215477271,-0.002478619,0.005746453,0.002719221,8.90E-05,0.117664731,-0.096470065,-0.007369681,0.098571582,0.062949232,-0.012228706,0.136170427,0.094542851,-0.012628645,7,1,accumulation,0.75
0.018726663,0.024442786,1.682581685,0.003489071,0.00599435,0.003248469,8.73E-05,0.015544032,0.064682725,-0.013606229,0.090402257,0.043835724,-0.016974218,0.103753269,0.045245986,-0.018272415,8,1,accumulation,0.75
0.0073158,0.012303665,1.482157368,-0.008546555,0.010570858,0.008787156,0.000110711,0.009479526,0.009724029,-0.008814122,0.03284308,0.018416418,-0.010486222,0.055076135,0.036012507,-0.011913705,9,1,accumulation,0.75
0.019074034,0.024148229,1.347398491,0.001928584,0.006795479,0.001687982,0.000121801,-0.01007952,0.039781931,-0.006569025,0.042396493,-0.004284315,-0.012116395,0.047916533,-0.003664076,-0.0119857,10,1,accumulation,0.75
0.026562509,0.034400731,1.61224059,0.002571458,0.00839736,0.002330856,0.000144589,0.058413485,0.001000696,-0.01128256,0.074057918,-0.005185468,-0.01096332,0.087290371,-0.005698134,-0.010591469,11,1,accumulation,0.75
0.02165102,0.02841372,1.98517463,0.000875977,0.00696016,0.000635376,0.000129292,0.0552436,-0.047241919,0.00136087,0.090632004,0.024538105,-0.01121472,0.143409484,0.041528116,-0.008170297,12,1,accumulation,0.75
0.019202473,0.025282953,1.023572547,0.002576196,0.006194253,0.002335594,0.000103333,0.031651793,-0.003577998,-0.008747706,0.071751004,-0.002679576,-0.011969759,0.07931288,-0.004196269,-0.012339897,13,1,accumulation,0.75
0.013210054,0.017330981,1.757675296,-0.00268188,0.006881979,0.002922482,0.000115712,0.041073195,0.003173448,-0.013380052,0.094754524,-0.00217292,-0.010826756,0.113007689,-0.005322463,-0.01150945,14,1,accumulation,0.75
0.005358503,0.007345311,2.00409948,-0.002806215,0.005614554,0.003046816,7.58E-05,0.078093028,0.091236406,-0.003696192,0.10961969,0.075340719,-0.013279609,0.111738141,0.075442073,-0.011933099,0,1,accumulation,0.5
0.018879383,0.025912432,2.983274895,0.000155792,0.005646264,8.48E-05,0.000103548,0.106389152,0.078916377,-0.005685616,0.128594675,0.089724927,-0.011539431,0.186360285,0.152031532,-0.009038514,1,1,accumulation,0.5
0.014821433,0.01892011,2.161833012,0.002566497,0.006323751,0.002325896,0.00011168,0.158475103,-0.117366073,-0.008307863,0.149447478,0.100520953,-0.004723781,0.193281822,0.170553075,-0.002111509,2,1,accumulation,0.5
0.012704079,0.009064038,0.489158867,-0.00881252,0.010585706,0.009053121,7.64E-05,0.049057176,0.04983525,0.005168805,0.082786541,0.052880517,-0.005076071,0.113830275,0.078864678,-0.003880994,3,1,accumulation,0.5
0.000420905,0.00140484,2.20124568,-0.006964991,0.008600763,0.007205592,7.88E-05,0.09367665,0.054452295,0.000910484,0.127690175,0.081756465,-0.003051169,0.177219349,0.151788446,-0.002169732,4,1,accumulation,0.5
0.011696769,0.015047174,2.414911529,0.003299158,0.005702315,0.003058557,9.04E-05,0.133138107,-0.109434866,-0.014019835,0.133948586,0.08540537,-0.014225354,0.180550117,0.143587324,-0.011202887,5,1,accumulation,0.5
0.007501215,0.011963069,1.591235229,-0.001832328,0.005555147,0.002072929,9.16E-05,0.089299334,0.055037153,-0.01303795,0.133191807,0.083193503,-0.009960766,0.167120074,0.140306492,-0.008497107,6,1,accumulation,0.5
0.011760024,0.01720185,1.222079041,-0.002140684,0.00552773,0.002381286,8.82E-05,0.12395163,-0.098824986,-0.009713715,0.118582013,0.076512815,-0.011459687,0.154549312,0.116741888,-0.011880514,7,1,accumulation,0.5
0.016797411,0.023289282,2.059889313,0.00239329,0.005058419,0.002152688,6.75E-05,0.105088124,0.069082103,-0.013962224,0.104757653,0.05666272,-0.014487706,0.115653731,0.061292685,-0.014977767,8,1,accumulation,0.5
0.01104695,0.015368953,1.683075645,-0.000213512,0.00526719,0.000454114,9.68E-05,0.03328396,0.038569296,-0.005434664,0.13307788,0.06943386,-0.010220389,0.158341324,0.100878297,-0.009814598,9,1,accumulation,0.5
0.016220686,0.020749434,2.093359164,-0.000265446,0.005578478,0.000506048,0.00010538,0.027737845,0.027368394,-0.002049387,0.141453575,0.074885606,-0.006640927,0.17054905,0.111768493,-0.004478332,10,1,accumulation,0.5
0.020187103,0.025771439,2.28412477,0.001631301,0.005946009,0.0013907,0.000106972,0.033835843,0.087228105,-0.011797569,0.133638582,0.061260645,-0.014808904,0.149130135,0.066030707,-0.015618379,11,1,accumulation,0.5
0.015795328,0.02211703,1.979623669,-0.001764163,0.006225811,0.002004765,0.000111571,0.137566905,-0.104258599,0.005655539,0.140713985,0.082791557,-0.010150398,0.204332947,0.13828766,-0.008489714,12,1,accumulation,0.5
0.016542389,0.022582234,1.690478358,0.003647469,0.00560549,0.003406868,5.72E-05,0.127177849,0.081560522,-0.015147782,0.118300201,0.059526397,-0.012577163,0.128080931,0.060000145,-0.013529667,13,1,accumulation,0.5
0.006604483,0.008093413,2.34364903,-0.001681596,0.005075694,0.001922197,7.64E-05,0.046645871,0.058054064,-0.005644084,0.109032059,0.048347013,-0.014292698,0.126827464,0.051945648,-0.014868981,14,1,accumulation,0.5
0.006933454,0.010396033,2.908960914,-0.002821954,0.004817583,0.003053905,2.51E-05,0.110821443,0.06452297,0.007201213,0.098731429,0.059979483,-0.013666239,0.121942136,0.088172172,-0.010488438,0,2,accumulation,0.9
0.013405751,0.019775076,2.056999865,-0.001563942,0.005366533,0.001795893,8.72E-05,0.143082981,-0.073314129,-8.99E-05,0.079618698,0.048167599,-0.014499799,0.086997688,0.053807558,-0.015068752,1,2,accumulation,0.9
0.009933273,0.012795534,2.30569445,-0.003495375,0.007008125,0.003727326,0.000111075,0.044838795,0.019605749,-0.015141975,0.099566918,0.043961832,-0.012740014,0.137561136,0.073015429,-0.01106254,2,2,accumulation,0.9
0.010088211,0.014209717,1.48269513,-0.003886129,0.007055865,0.00411808,0.000104389,0.014801126,0.041814788,-0.011095567,0.084798125,0.02816721,-0.012084088,0.093505574,0.024605682,-0.012644941,3,2,accumulation,0.9
0.009855746,0.01467859,1.05724634,-0.002618819,0.005933094,0.00285077,8.58E-05,0.063998113,-0.00030873,-0.008143619,0.057861424,-0.005384317,-0.010054005,0.062717882,-0.006361507,-0.011391327,4,2,accumulation,0.9
0.012943797,0.017867993,1.056140059,-0.002764722,0.006757022,0.002996673,0.000109862,0.045931508,-0.002690015,-0.010607163,0.066242627,-0.003421685,-0.010264784,0.072405906,-0.006034466,-0.011045895,5,2,accumulation,0.9
0.020288112,0.025989813,1.662216532,0.001447168,0.007058507,0.001215217,0.000127155,0.029259543,-0.007510262,-0.006955563,0.033588624,-0.009440449,-0.013334561,0.041156132,-0.009418484,-0.013966807,6,2,accumulation,0.9
0.025398786,0.032909416,0.689907178,0.001527481,0.008426831,0.00129553,0.00014682,0.008125004,-0.010674444,-0.010809216,0.023739792,-0.00805888,-0.007978187,0.024584126,-0.008464367,-0.008179485,7,2,accumulation,0.9
0.016455137,0.023627886,0.696098246,-0.005497413,0.009520011,0.005729364,0.000136963,-0.000781907,-0.002665105,-0.012120593,0.005298227,-0.006789074,-0.013369609,0.00858199,-0.007365666,-0.013671333,8,2,accumulation,0.9
0.022344292,0.029854905,0.500606377,-0.000287023,0.007872786,0.000518974,0.00014017,0.004503266,-0.007420122,-0.012024952,0.021598487,-0.007638687,-0.010687423,0.024202118,-0.008454153,-0.012041486,9,2,accumulation,0.9
0.025084539,0.032767007,0.688122141,0.001424137,0.008269869,0.001192186,0.000144744,0.007769424,-0.013674009,-0.008768735,0.019813184,-0.004839036,-0.013203389,0.019978106,-0.006094709,-0.013261513,10,2,accumulation,0.9
0.019687634,0.026555372,0.522189098,-0.000129497,0.006951981,0.000361448,0.000125639,-0.002104307,-0.008499838,-0.007965978,0.016610774,-0.010448855,-0.011475486,0.017396081,-0.009112903,-0.013613419,11,2,accumulation,0.9
0.025939819,0.033723428,0.583461193,0.001390318,0.008597558,0.001158367,0.000148883,-0.000292173,-0.008080796,-0.010816239,0.016093587,-0.006550442,-0.009932854,0.015843084,-0.007252981,-0.008766723,12,2,accumulation,0.9
0.019258143,0.026687078,0.605458035,-0.003267547,0.008540086,0.003499498,0.000139481,-0.015203056,-0.010008661,-0.010730213,0.003302225,-0.010639555,-0.007673241,0.003129907,-0.010820557,-0.006722955,13,2,accumulation,0.9
0.022419203,0.030259385,0.542296648,-0.00239652,0.009080326,0.002628471,0.000150831,-0.001337041,-0.003549226,-0.00636461,0.017817182,-0.006047986,-0.008915117,0.019041028,-0.006225922,-0.009884119,14,2,accumulation,0.9
0.006933454,0.010396033,2.908960914,-0.002821954,0.004817583,0.003053905,2.51E-05,0.110821443,0.06452297,0.007201213,0.098731429,0.059979483,-0.013666239,0.121942136,0.088172172,-0.010488438,0,2,accumulation,0.75
0.013608361,0.019970627,2.185095398,-0.001114265,0.005077121,0.001346216,8.22E-05,0.155825009,-0.082135006,0.000412166,0.085627736,0.04632896,-0.014490099,0.095030143,0.049864575,-0.014955429,1,2,accumulation,0.75
0.00943641,0.011463292,2.922409255,-0.00074017,0.005616656,0.000972121,0.000102631,0.077458746,0.037197672,-0.01803241,0.129986705,0.054583616,-0.013219141,0.177068848,0.089449439,-0.010124563,2,2,accumulation,0.75
0.016055502,0.018736133,2.41411634,0.003003272,0.005556532,0.002771321,8.68E-05,-0.093524856,0.092563362,-0.007432696,0.085275795,0.055219905,-0.016530782,0.104000173,0.053943887,-0.015526309,3,2,accumulation,0.75
0.016597258,0.022196661,2.211514185,0.004810333,0.006317801,0.004578382,5.35E-05,0.099432599,0.072061453,-0.003510763,0.097956929,0.049205535,-0.008547245,0.106927346,0.045682932,-0.008736479,4,2,accumulation,0.75
0.010724096,0.01608438,0.98307722,-0.000839562,0.004553697,0.001071513,5.81E-05,0.088095441,0.056549802,-0.010222333,0.062886651,0.005367007,-0.009950494,0.070084221,0.003708204,-0.009229591,5,2,accumulation,0.75
0.018224263,0.022964961,1.913486418,0.002322951,0.006455275,0.002091,0.000111392,0.036242089,0.015889688,-0.007036662,0.035997191,-0.00888658,-0.012088723,0.041998739,-0.008726575,-0.012547721,6,2,accumulation,0.75
0.026852659,0.034041885,1.367679472,0.004695972,0.008655155,0.004464021,0.000135129,0.062824862,0.003263433,-0.011859274,0.079042599,0.00507441,-0.009571285,0.090523418,0.002359426,-0.010976764,7,2,accumulation,0.75
0.016433957,0.022972386,1.222249841,-0.002270496,0.006731962,0.002502447,0.000114744,0.039535089,-1.89E-05,-0.013289648,0.035520762,-0.012116383,-0.011512266,0.043204072,-0.011258143,-0.011464145,8,2,accumulation,0.75
0.021274849,0.027955169,1.216284228,0.001177226,0.007087563,0.000945275,0.000128931,-0.023686488,-0.005069862,-0.006493546,0.065309741,-0.009710216,-0.01015276,0.086236311,-0.009712504,-0.010641764,9,2,accumulation,0.75
0.018383265,0.021398414,2.301223295,-0.000868632,0.007330934,0.001100583,0.000133648,0.071045675,-0.0443999,-0.014820082,0.087516579,0.012369718,-0.010978746,0.136894623,0.021522897,-0.008247982,10,2,accumulation,0.75
0.020236611,0.025742581,1.430855384,0.004079589,0.006829228,0.003847638,0.00010382,0.066743506,-0.038165246,-0.013135682,0.072204488,0.004355709,-0.013992001,0.118282004,0.012376387,-0.01376031,11,2,accumulation,0.75
0.018460471,0.024121582,1.835600161,0.001862743,0.007283044,0.001630792,0.000131399,0.097643808,-0.052252514,-0.007561394,0.120052352,0.041588564,-0.009374672,0.179444706,0.062075912,-0.00700517,12,2,accumulation,0.75
0.018606601,0.02389431,2.057787095,0.000145805,0.006152722,8.61E-05,0.000115941,0.022694125,0.008327616,-0.010354938,0.107167204,0.033330185,-0.010369253,0.141575771,0.054296477,-0.007675458,13,2,accumulation,0.75
0.024268857,0.03178486,3.008691213,0.001997638,0.007286686,0.001765687,0.000130584,0.076184151,0.029971911,-0.010086082,0.137185081,0.052274587,-0.009119719,0.230046143,0.087650772,-0.007966877,14,2,accumulation,0.75
