var_error,es_error,kurtosis,mean,w2,mean_error,var_of_returns_error,acf_returns_lag1,acf_returns_lag5,acf_returns_lag20,acf_abs_lag1,acf_abs_lag5,acf_abs_lag20,acf_sq_lag1,acf_sq_lag5,acf_sq_lag20,generation,seed,condition
0.018433172,0.007733131,0.158562946,0.000489451,0.011775641,0.000268636,0.000423947,0.252915903,-0.188977697,0.05969779,0.0211771,0.022703401,-0.001399904,0.022137092,0.110729751,-0.041482945,13,0,replacement
0.018344007,0.006245213,-0.035518869,0.00056769,0.011679608,0.000346874,0.000417603,0.227947722,-0.203703032,0.017533607,-0.036156194,0.01980534,-0.025463865,-0.027016713,0.104007919,-0.044192608,14,0,replacement
0.002424898,0.013283352,0.184372983,0.000259002,0.002729165,0.00012005,3.53E-05,0.000749151,-0.002471088,-0.015295778,-0.016304565,-0.01822904,-0.007248646,-0.017552423,-0.018466171,-0.008542775,0,1,replacement
0.001522959,0.011947023,0.495810365,0.000347233,0.002435997,0.000208281,2.63E-05,-0.010990558,-0.071259914,5.99E-05,-0.011341539,0.008121586,-0.045049222,-0.012434863,0.006262394,-0.04613297,1,1,replacement
0.001461605,0.012402838,0.338475686,-0.001004308,0.003009093,0.00114326,4.34E-05,0.045509064,-0.177222808,0.135776766,-0.018880883,0.046059574,0.028362237,-0.016277696,0.064208862,0.020404025,2,1,replacement
0.003534523,0.015192019,0.343424482,-0.000975816,0.003397583,0.001114768,5.93E-05,0.038856598,-0.191050221,0.143532437,-0.002010077,0.051564031,0.029141701,0.011684354,0.065250707,0.016726567,3,1,replacement
0.01036212,0.024033433,0.05879425,-0.000285269,0.004070955,0.000424221,6.98E-05,0.114368854,-0.181295667,0.11865187,-0.004556467,-0.013063168,0.104797907,0.064389709,-0.008191203,0.056213997,4,1,replacement
0.004820803,0.017573375,-0.251436429,-0.000693,0.003522052,0.000831952,3.21E-05,0.126446064,-0.106335957,0.099867867,-0.081748941,0.024118927,0.089891266,-0.049837991,0.009811353,0.059090826,5,1,replacement
0.003117259,0.017204758,-0.364140812,-0.000649257,0.003608072,0.000788209,3.26E-05,0.19077916,-0.123057907,0.095556187,-0.069371136,0.052612784,0.129921234,-0.05102491,0.033872571,0.152734113,6,1,replacement
0.001264135,0.015546126,-0.258921534,-0.001307057,0.003762829,0.001446008,1.53E-05,0.133538912,-0.125790869,0.090228712,-0.162372704,0.016019037,0.044995939,-0.121937375,-0.0011309,0.027170026,7,1,replacement
0.012967266,0.000554031,-0.133226412,-0.003582241,0.006379685,0.003721193,0.000104487,0.101015268,-0.110471539,-0.060132433,-0.001311673,0.076840982,-0.149308525,-0.041975746,0.076021995,-0.110305244,8,1,replacement
0.015419012,0.001173844,-0.021806289,-0.00396668,0.006713181,0.004105632,0.00010983,0.054311586,-0.125482705,-0.078020216,-0.023777169,0.090764138,-0.099685208,-0.052344991,0.092017262,-0.098936624,9,1,replacement
0.013510146,0.0007654,-0.309550337,-0.003969714,0.007095213,0.004108666,0.000124086,0.04137501,-0.1076247,-0.100582707,-0.047749696,0.13964988,-0.07641505,-0.067212989,0.117506866,-0.079427996,10,1,replacement
0.013105335,0.000481659,-0.392119002,-0.003999061,0.007474196,0.004138013,0.000144246,0.054484712,-0.109321437,-0.127442808,-0.048539819,0.160186144,-0.003247653,-0.069256177,0.139605052,-0.031832323,11,1,replacement
0.014123973,0.000143936,-0.328696713,-0.003891195,0.007788901,0.004030146,0.000162862,0.057173153,-0.110567481,-0.101580991,-0.058499282,0.121440095,-0.020709353,-0.044787166,0.098176885,-0.057547128,12,1,replacement
0.015069315,0.000862406,-0.318484661,-0.003648591,0.007489618,0.003787543,0.000160123,0.030416492,-0.096692989,-0.147865913,-0.036695738,0.087873474,-0.05449887,-0.023915583,0.100133124,-0.05555168,13,1,replacement
0.017000744,0.002697991,-0.290059827,-0.00335448,0.00768368,0.003493432,0.000176265,0.023864065,-0.072457886,-0.203358372,-0.059646177,0.126319566,-0.070215231,-0.045824002,0.119332635,-0.077392822,14,1,replacement
0.003130065,0.013762264,0.291450822,0.001127641,0.002522999,0.000824997,3.10E-05,-0.002038454,-0.012017971,-0.067046275,-0.023392554,-0.02175972,-0.004602752,-0.022837763,-0.024061267,-0.005275425,0,2,replacement
0.007539065,0.018855568,0.062068905,0.000793871,0.003687972,0.000491227,7.86E-05,-0.016021831,-0.072628923,-0.072955542,-0.021537694,0.009316464,-0.024858397,-0.024032017,0.005803724,-0.024265553,1,2,replacement
0.008477705,0.019348884,0.353451957,0.001465545,0.003891415,0.001162901,8.34E-05,-0.014731745,-0.013056364,-0.080839472,-0.0093598,0.04566086,-0.042763432,-0.00887826,0.040684443,-0.038648042,2,2,replacement
0.011034065,0.022352347,0.265436342,0.002647896,0.004587708,0.002345251,8.73E-05,-0.07510812,-0.062326478,-0.008849836,-0.104088814,0.058766251,-0.013524856,-0.089408396,0.031556226,-0.040975151,3,2,replacement
0.00887335,0.021868222,0.015905112,0.002255968,0.004922644,0.001953324,9.65E-05,-0.048825885,-0.041155301,-0.007668552,-0.075951025,0.033173895,0.088552715,-0.042459896,0.062874443,0.085221069,4,2,replacement
0.006804173,0.018771552,-0.071063932,0.002138911,0.004240333,0.001836267,7.41E-05,-0.056123324,-0.046078392,-0.106339607,0.033335222,0.043097028,0.191328757,-0.040437332,0.031686757,0.251641899,5,2,replacement
0.018530449,0.007877534,-0.083525062,0.000826819,0.008356698,0.000524175,0.000258652,0.008287884,0.003588847,-0.1228473,0.076415362,-0.070381905,0.100645587,0.053211371,-0.111372909,0.063428134,6,2,replacement
0.017967855,0.006290806,-0.266007654,0.000994683,0.008685289,0.000692039,0.000267741,0.021037553,-0.012321871,-0.162778772,0.090100109,-0.046637448,0.073756281,0.068590194,-0.099059292,0.071785294,7,2,replacement
0.017926979,0.006106438,-0.477400495,0.000694211,0.009994694,0.000391566,0.000324923,0.000793119,-0.017732229,-0.168498831,0.102101306,-0.085291925,0.067379471,0.113240099,-0.123978392,0.046834675,8,2,replacement
0.021259737,0.009972999,-0.474095747,0.000726618,0.010633012,0.000423973,0.000355975,0.017018641,-0.050681233,-0.154438852,0.198928279,-0.0908066,0.075019723,0.23912317,-0.152440061,0.073785298,9,2,replacement
0.021748329,0.010065893,-0.439946025,0.000188452,0.0106275,0.000114192,0.000359041,0.020477961,-0.04755486,-0.167608153,0.124287232,-0.093840061,0.054359566,0.16455194,-0.160402082,0.077154508,10,2,replacement
0.020946084,0.011731775,-0.499696438,-0.000302451,0.010865536,0.000605096,0.000367856,0.027503243,-0.049205019,-0.151872911,0.132874015,-0.138420768,0.085925458,0.128959731,-0.179585716,0.063989593,11,2,replacement
0.019130732,0.009498456,-0.525984365,-0.000484752,0.010879669,0.000787396,0.000364267,0.016657009,-0.044496171,-0.145765107,0.116324274,-0.124280227,0.113425381,0.115580365,-0.162405438,0.08732156,12,2,replacement
0.021745099,0.013056816,-0.382008811,4.70E-06,0.011902682,0.000297943,0.000425898,0.012915004,-0.01685996,-0.077132751,0.150016672,-0.153670867,0.112207172,0.181872294,-0.171474338,0.118661558,13,2,replacement
0.019694436,0.009355986,-0.47786726,0.000656026,0.012550065,0.000353382,0.000455337,-0.04203299,-0.026523572,-0.103705753,0.126182311,-0.102287629,0.058218415,0.118040844,-0.148549601,0.071152497,14,2,replacement
0.009566659,0.002370285,0.45867677,-0.000236408,0.00360329,0.000496077,7.28E-05,-0.030955122,0.017190666,-0.050216863,-0.001483728,0.003003641,-0.01352503,-0.005698077,0.000203084,-0.013032066,0,3,replacement
0.011076648,0.003741773,0.660064104,-0.000264756,0.003296626,0.000524425,6.03E-05,-0.03850966,0.023225255,-0.10209824,0.00107619,0.042263148,-0.024149804,-0.006390787,0.026405332,-0.029661565,1,3,replacement
0.00801479,0.002216952,0.322668049,-0.000214619,0.003244683,0.000474288,4.48E-05,-0.006609797,0.000468761,-0.051117865,0.019376578,0.02710969,0.030715071,0.001660064,0.002066411,0.019934641,2,3,replacement
0.007820866,0.003958246,0.195038208,-0.000674991,0.003209105,0.00093466,2.64E-05,-0.052367255,0.082758033,-0.100403106,0.061513916,0.045120786,0.03928257,0.026602897,0.011629732,0.039045831,3,3,replacement
0.009760567,0.002940388,0.099521932,-0.001101737,0.003735993,0.001361406,4.28E-05,-0.077641599,0.143652004,-0.038409037,0.085730226,0.032037304,0.061041808,0.059268685,0.037885805,0.049398461,4,3,replacement
0.008245914,0.003990067,-0.056698406,-0.001742029,0.004120878,0.002001698,4.81E-05,-0.068542623,0.155533154,-0.039696252,0.099592051,0.078223902,0.077293014,0.079751989,0.086416014,0.052246063,5,3,replacement
0.00869717,0.003189432,-0.138584509,-0.00195094,0.004610888,0.002210609,6.95E-05,-0.048449922,0.153115948,0.02301002,0.175452029,0.121763248,0.037768217,0.153667419,0.107991171,0.015491736,6,3,replacement
0.009535265,0.002473889,0.003572692,-0.002843776,0.005217097,0.003103445,8.09E-05,-0.104820649,0.170860299,0.076182972,0.172905672,0.142846996,0.141976015,0.159884304,0.128001015,0.113549453,7,3,replacement
0.009350084,0.001933379,-0.069245667,-0.002983833,0.005691983,0.003243502,0.000100297,-0.109821339,0.189920244,0.026320815,0.166529779,0.193009794,0.143232807,0.155746527,0.193196743,0.133581419,8,3,replacement
0.00671147,0.004280159,-0.13429153,-0.002963555,0.005204912,0.003223224,6.24E-05,-0.171419942,0.157512571,0.104675472,0.165569649,0.168531696,0.15469164,0.140829371,0.13476923,0.142140952,9,3,replacement
0.009432732,0.00233406,-0.300776864,-0.00326045,0.00593831,0.003520119,8.54E-05,-0.173067237,0.186757482,0.088908242,0.161296638,0.145303927,0.14745585,0.150648704,0.127388714,0.110264545,10,3,replacement
0.009993564,0.000268584,-0.144056453,-0.003396377,0.006083772,0.003656046,9.40E-05,-0.137925064,0.166545613,0.102070762,0.143937206,0.154713149,0.079996295,0.116591931,0.144616735,0.085865957,11,3,replacement
0.01064262,0.001067614,-0.617916695,-0.002836345,0.006784329,0.003096014,0.000138822,-0.192090737,-0.006476081,-0.017501214,0.040127118,0.091222946,0.323920636,0.029402875,0.098061219,0.220340263,12,3,replacement
0.013587322,0.003760697,-0.458977866,-0.003261159,0.006643918,0.003520828,0.00012818,-0.15206626,0.012856107,0.034433243,0.01671131,0.068320611,0.281208522,0.003122447,0.052103401,0.193036622,13,3,replacement
0.013289442,0.001108473,-0.498919238,-0.003214267,0.006697934,0.003473936,0.000129939,-0.1658535,0.016038404,0.026222863,0.0361318,0.047403992,0.279291709,0.025826918,0.046258412,0.205635495,14,3,replacement
0.000856672,0.009174997,0.293002783,-0.001054008,0.002656188,0.001323063,1.81E-05,0.04143932,0.003247601,0.00111344,-0.00194463,0.000292603,-0.020650765,-0.002876917,0.002186939,-0.019860701,0,4,replacement
0.000488748,0.009539569,0.443731034,-0.002026628,0.003375791,0.002295682,3.76E-05,0.065910529,-0.017358257,-0.024579582,0.066721346,-0.016071357,-0.033720654,0.080328073,-0.014954583,-0.026575262,1,4,replacement
0.000631999,0.010546619,0.390756646,-0.001326652,0.003237536,0.001595707,4.71E-05,0.033859012,-0.109968914,-0.002794228,0.061973859,-0.031107127,-0.031866147,0.061835608,-0.031073071,-0.019367753,2,4,replacement
0.005200993,0.016852591,0.52626762,-0.001187765,0.004159228,0.00145682,7.80E-05,0.058470345,-0.171557638,0.048003563,0.144671499,0.035407109,0.062433342,0.103933841,0.000293824,0.018395803,3,4,replacement
0.000179618,0.012735671,0.388081022,-0.000675064,0.003397285,0.000944118,1.82E-05,-0.023125199,-0.167980409,-0.095268168,0.067367584,-0.013473788,0.137453525,0.064989269,0.009697242,0.117170557,4,4,replacement
0.000685383,0.01344377,0.38049498,-0.000564027,0.003214374,0.000833082,1.47E-05,-0.057371034,-0.166536962,-0.054591496,0.135813812,-0.115304558,0.188683233,0.105717962,-0.073280725,0.205986706,5,4,replacement
0.000204482,0.009478329,0.62599596,-0.000338748,0.003095237,0.000607802,1.15E-05,-0.01902047,-0.188348068,-0.074189814,0.182100841,-0.043046586,0.177780277,0.101912937,-0.02491604,0.245001882,6,4,replacement
0.005146074,0.007093007,0.688687348,-0.000908727,0.003220898,0.001177782,6.79E-06,-0.041620261,-0.179085243,-0.083418371,0.115929868,-0.007971663,0.189248592,0.119335027,-0.004771711,0.25840715,7,4,replacement
0.005198836,0.008236153,0.656957515,-0.00095746,0.003390979,0.001226514,2.78E-05,-0.011816956,-0.169339398,-0.123345434,0.057138213,-0.021254683,0.202401221,0.084900954,-0.035702268,0.236871556,8,4,replacement
0.002185989,0.011800228,0.35826504,-0.001071396,0.004044924,0.001340451,4.71E-05,-0.028895611,-0.137690722,-0.067769965,0.056895293,-0.022268969,0.138104858,0.060158858,-0.0473058,0.169226906,9,4,replacement
0.000943653,0.013458444,0.626806052,-0.00114075,0.004503111,0.001409805,6.12E-05,-0.070208444,-0.163110699,-0.069830322,0.054631192,0.035442937,0.22814426,0.070438438,-0.029773035,0.201344667,10,4,replacement
0.004107905,0.007340158,0.366850528,-0.00156517,0.004653183,0.001834224,7.81E-05,-0.035814803,-0.159257964,-0.1052927,0.0521737,-0.014428054,0.271959231,0.069573168,-0.051146492,0.29201198,11,4,replacement
0.004579109,0.009103565,0.310538454,-0.000995185,0.005018544,0.001264239,9.81E-05,-0.024749506,-0.170320294,-0.102913625,0.069095968,-0.024650726,0.262309468,0.09035714,-0.033947039,0.284998567,12,4,replacement
0.006442621,0.006890429,0.364399707,-0.00086249,0.004654856,0.001131544,9.33E-05,-0.035934679,-0.164227333,-0.120225157,0.088651214,-0.027750714,0.288163464,0.092264777,-0.029603127,0.310564742,13,4,replacement
0.010729953,0.002579866,0.003298777,-0.001039781,0.005354357,0.001308835,0.000126367,-0.110703761,-0.096050852,-0.151392135,0.117270602,-0.063095924,0.217986966,0.073624733,-0.061899569,0.318623939,14,4,replacement
0.000887742,0.011205489,0.234135273,0.000686838,0.002262173,0.000322482,1.74E-05,0.019550007,0.007751609,0.070509433,-0.0092608,-0.015196522,-0.012179863,-0.00885282,-0.013683918,-0.011748405,0,5,replacement
0.006120552,0.017326599,0.144773563,0.000900731,0.00306786,0.000536375,5.88E-05,-0.051384611,0.044661486,0.045686166,-0.028717239,-0.015834966,-0.017104741,-0.029575671,-0.019276102,-0.019108704,1,5,replacement
0.004857595,0.014924025,0.381797282,0.000225238,0.003081611,0.000139117,6.39E-05,-0.061075338,0.002755243,0.10153144,-0.054366801,-0.005724303,-0.044822607,-0.055659184,-0.002135777,-0.05259218,2,5,replacement
0.008583642,0.021110436,-0.284471452,-0.000246944,0.004464261,0.000611299,9.04E-05,-0.149247349,0.072848734,0.046242377,0.091182018,-0.059927044,0.011266243,0.115899705,-0.050058644,0.023398633,3,5,replacement
0.009410295,0.022867506,-0.60661613,7.22E-06,0.004305455,0.00035714,8.04E-05,-0.133472639,0.069059645,0.071141163,0.083150394,-0.031330101,-0.001036902,0.15273401,-0.037205101,-0.039452703,4,5,replacement
0.006966406,0.020392628,-0.302760971,-0.000436573,0.004170264,0.000800929,7.97E-05,-0.119956535,0.085997665,0.016373364,0.095574314,-0.098000338,-0.120466117,0.216456787,-0.111121106,-0.170466492,5,5,replacement
0.004173829,0.017456055,-0.094515764,-0.000599899,0.003872092,0.000964255,7.10E-05,-0.13414872,0.121768522,-0.053447164,0.086901418,-0.099883535,-0.053777352,0.244810431,-0.094820341,-0.100092266,6,5,replacement
0.002914252,0.010092767,0.420708073,-0.000296824,0.003312401,0.00066118,5.30E-05,-0.073137888,0.060444865,-0.077298877,0.150841438,-0.101118083,-0.074647215,0.197269458,-0.076195605,-0.103694122,7,5,replacement
0.010905025,0.002624953,1.000398136,-0.000497569,0.002961192,0.000861924,1.25E-05,-0.070805432,0.058393086,-0.105367497,0.006636731,-0.160381001,0.117880982,0.093507405,-0.10787682,0.013568788,8,5,replacement
0.011881169,0.00204994,0.959739314,-0.000346878,0.002866095,0.000711234,1.95E-06,-0.079315171,0.090929586,-0.133619372,-0.013953142,-0.153307041,0.140807514,0.025597992,-0.112075452,0.038713483,9,5,replacement
0.013458063,0.000385536,0.749103521,6.66E-05,0.003201757,0.000297765,1.27E-05,-0.109719663,0.033490113,-0.148089337,-0.002556072,-0.151084059,0.08186214,0.00618367,-0.124562704,0.033243595,10,5,replacement
0.018180523,0.004472425,1.182441275,0.000108537,0.003468059,0.000255818,3.20E-05,-0.05886634,0.044534161,-0.123225328,-0.017047442,-0.070508215,0.054161561,0.013568462,-0.073121337,0.013024327,11,5,replacement
0.02386885,0.010875603,2.161625918,0.000292651,0.003888342,7.17E-05,4.01E-05,-0.022673854,0.077662731,-0.094025646,-0.061691261,-0.072622772,0.058828733,-0.017403874,-0.070635855,0.008900174,12,5,replacement
0.033187982,0.028588308,2.317534031,0.000790695,0.006399644,0.00042634,0.000149962,-0.099498377,0.0636998,-0.0980965,-0.007468946,-0.019536016,0.043096489,-0.021132563,-0.050359309,-0.001422583,13,5,replacement
0.028718878,0.030833809,2.245717095,0.000713999,0.006695233,0.000349643,0.000158219,-0.09604407,0.050474541,-0.072225581,0.018131531,0.008759753,-0.033524428,0.019859884,-0.03533772,-0.040275279,14,5,replacement
0.000595892,0.009487385,0.229933569,6.80E-05,0.002298928,0.000212492,1.41E-05,-0.057125264,0.020097257,0.039758186,0.003794898,-0.0203962,-0.013553265,0.005523374,-0.021953453,-0.014517722,0,6,replacement
0.003612088,0.014935015,-0.035791592,-0.000104115,0.002997872,0.000384581,5.02E-05,-0.030430195,0.034727439,0.07583683,-0.013251278,-0.017968581,-0.009025021,-0.016414785,-0.023436067,-0.018155456,1,6,replacement
0.007347961,0.019544905,-0.23396183,-3.88E-05,0.004043556,0.000319306,8.25E-05,-0.017725998,0.022448326,0.056834877,-0.042294712,-0.037548383,0.053405631,-0.048940013,-0.023825462,0.04242713,2,6,replacement
0.006090316,0.018000847,0.074262209,-0.000121736,0.004116358,0.000402202,8.84E-05,-0.064187364,0.032375576,0.102165412,-0.049361637,-0.050726785,0.058217707,-0.074606387,-0.052376399,0.02125812,3,6,replacement
0.005227275,0.017138593,-0.071079521,0.00048672,0.004250065,0.000206255,8.57E-05,-0.030235996,0.088388907,0.131165198,0.062417232,-0.043345462,0.036301153,0.010900527,-0.035163716,0.001231356,4,6,replacement
0.000344229,0.010469059,0.20502989,0.000624857,0.003358278,0.000344392,5.72E-05,-0.031807527,0.133018333,0.131299195,0.16056695,-0.035774334,-0.059274202,0.100610607,-0.021200849,-0.057063307,5,6,replacement
0.001389573,0.011500439,-0.01142769,0.000745881,0.00350454,0.000465415,5.56E-05,-0.016025303,0.098495803,0.129868627,0.102146469,-0.032721593,-0.071580539,0.068148624,0.006944128,-0.100052478,6,6,replacement
0.004063856,0.005125431,0.576807112,0.00032146,0.003075815,4.10E-05,4.08E-05,-0.001819118,0.021121304,0.146871827,0.138791279,-0.043711702,-0.110783201,0.085272646,-0.013861725,-0.109246911,7,6,replacement
0.001738836,0.0043032,0.571935226,0.000542406,0.003057624,0.00026194,3.98E-05,-0.030195471,0.008946673,0.134146966,0.114259548,-0.025834775,-0.093062424,0.071455774,0.020078195,-0.10374986,8,6,replacement
0.004643568,0.005936096,0.118254948,0.000925012,0.003327318,0.000644547,2.57E-05,-0.052803048,0.008668038,0.096506319,0.076299988,0.000678628,-0.015364823,0.039950781,-0.000211668,-0.028553598,9,6,replacement
0.004202603,0.006469326,-0.197867728,0.001077399,0.003562313,0.000796934,5.90E-06,-0.049414959,-0.029251558,0.046540787,0.147402001,-0.003485355,0.003339827,0.121781512,-0.011995974,-0.002961346,10,6,replacement
0.002236964,0.009292567,-0.229482112,0.001309238,0.003443562,0.001028773,1.11E-05,-0.036943951,0.004391061,0.042132568,0.165516847,0.00219438,-0.027844296,0.144700475,-0.01808442,-0.008332195,11,6,replacement
0.012302012,0.000511693,-0.352042571,8.72E-05,0.006399892,0.000193227,0.000169867,0.073789991,-0.072504935,-0.004435968,-0.128357022,0.137645268,0.013147707,-0.110222402,0.146344924,-0.021985918,12,6,replacement
0.013221247,0.000482233,-0.418737949,-0.000752097,0.006631652,0.001032562,0.000173772,0.054633306,-0.084182839,0.011842455,-0.238128878,0.166807062,-0.009265391,-0.200171478,0.121425462,-0.051782356,13,6,replacement
0.015621305,0.007384008,-0.257428265,-0.001082052,0.007411786,0.001362518,0.000208828,0.061479928,-0.082641142,-0.014424415,-0.188352443,0.150298186,-0.031928433,-0.151783964,0.086326407,-0.036648464,14,6,replacement
0.001253711,0.011666017,0.283198652,-0.00015817,0.002711574,0.000313683,3.43E-05,-0.014732093,-0.063226768,-0.030361246,-0.008329743,0.005419206,-0.013893531,-0.008551546,0.006389519,-0.013556624,0,7,replacement
0.003247947,0.013781844,0.264607419,-6.90E-05,0.002962422,0.000224555,4.78E-05,-0.0079507,-0.071230903,0.021715867,0.02452697,-0.021509353,-0.035468651,0.020902465,-0.023985598,-0.033471466,1,7,replacement
0.004362721,0.015014673,0.452130049,-0.00080173,0.003287468,0.000957243,5.79E-05,-0.0052174,-0.050794817,0.080945427,-0.039721693,-0.031196094,0.00773374,-0.025825087,-0.038469582,-0.014191308,2,7,replacement
0.007107477,0.017729616,0.356127111,-0.000307798,0.003385402,0.00046331,5.99E-05,-0.069824623,-0.014767465,0.074030824,-0.081464751,-0.027863145,-0.081117866,-0.067600845,-0.035809661,-0.095591237,3,7,replacement
0.005107965,0.016024513,0.558087667,-0.000663647,0.003060247,0.000819159,5.10E-05,-0.122539895,-0.065980041,-0.007447432,-0.031514091,-0.137642864,-0.100699843,-0.023211539,-0.101139758,-0.093968588,4,7,replacement
0.005318277,0.019339601,-0.083847146,-0.000885304,0.003900622,0.001040816,5.21E-05,-0.144892712,-0.040818162,-0.029135175,-0.03026056,-0.159660199,-0.100849547,-0.006304472,-0.127550698,-0.093017577,5,7,replacement
0.005740536,0.019961441,-0.157603775,-0.00107702,0.003959911,0.001232532,2.45E-05,-0.046215017,-0.082983559,0.015261517,-0.114683911,-0.107024353,0.014887222,-0.074307558,-0.09172249,-0.032672122,6,7,replacement
0.005168392,0.018389363,-0.101433891,-0.001334453,0.003964029,0.001489965,2.59E-05,-0.038617347,-0.103547495,0.001787112,-0.108036587,-0.091667024,0.02298283,-0.062120711,-0.078424217,-0.04557618,7,7,replacement
0.004342934,0.016692018,-0.23970179,-0.00156804,0.004214211,0.001723553,2.23E-05,-0.037952538,-0.117397314,-0.018423868,-0.134669578,-0.058255085,-0.02750004,-0.085114897,-0.036388754,-0.056870412,8,7,replacement
0.00351986,0.017898658,-0.655914426,-0.001734017,0.004441668,0.00188953,8.79E-06,-0.036692828,-0.06213851,-0.061131073,-0.074840652,-0.163769632,-0.004913822,-0.078506141,-0.085822352,-0.089413304,9,7,replacement
0.001163329,0.015485464,-0.71974373,-0.001286021,0.00419077,0.001441534,4.32E-06,-0.029787112,-0.100501113,-0.055798202,-0.082137215,-0.059756085,0.034011349,-0.120348212,0.027851074,-0.046300642,10,7,replacement
0.003079253,0.009666691,-0.623056428,-0.000803864,0.004217489,0.000959376,2.85E-05,-0.012015216,-0.071995006,-0.019875558,-0.050449145,-0.098997794,-0.026718372,-0.099128221,-0.036923225,-0.068151111,11,7,replacement
0.005817705,0.005835461,-0.426267687,-0.000914698,0.004209279,0.001070211,3.91E-05,0.059131899,-0.032675211,-0.000530722,-0.057086097,-0.068411348,0.000654466,-0.056660782,0.00798967,-0.06831478,12,7,replacement
0.005631494,0.004215667,-0.442972826,-0.000610323,0.004261847,0.000765836,4.97E-05,0.019663671,-0.020495898,-0.017246345,-0.00845397,-0.080944767,-0.052220813,-0.01054319,-0.061096355,-0.103504808,13,7,replacement
0.005683088,0.005807208,-0.526198826,-0.000381454,0.004490235,0.000536967,5.53E-05,0.030298038,-0.049367238,-0.038611473,0.009358562,-0.142695399,-0.018353892,0.012528873,-0.108496575,-0.063424548,14,7,replacement
0.002493314,0.013015362,0.323525312,7.88E-05,0.002488621,0.000164094,3.89E-05,0.005605472,-0.036113127,-0.004502931,-0.015621619,-0.020267215,-0.009563188,-0.01546395,-0.020979353,-0.011065386,0,8,replacement
0.004686519,0.015986165,0.34054634,2.68E-05,0.002851275,0.000216122,5.16E-05,0.062284167,-0.019686254,0.067416199,-0.019839029,-0.007333566,0.011225097,-0.0192431,-0.003154283,0.019235328,1,8,replacement
0.007474229,0.019211128,0.472570138,0.000744995,0.003272523,0.000502057,6.41E-05,0.101107632,-0.089623274,0.110046802,-0.079185229,0.070133305,0.075801507,-0.076670299,0.107926438,0.090443301,2,8,replacement
